text,date
"#Thuramukham Kerala closing
Gross : 2.70 Crore 

5th Consecutive disaster for Nivin

#Moothon : 1.20 Crore 
#Mahaveeryar : 4.50 Crore 
#SaturdayNight : 1.95 Crore 
#Padavettu : 3.10 Crore 

Once the most consistent star in Kerala Box Office 🙏 Hopefully the resurgence from #NP42 https://t.co/Ba2ALobZW7",2023-04-03 09:04:01+00:00
"Idolo :-

17 Cr Lt
Fame coz of Wife
Disaster King 
Needs Multistarrer for average verdict
Pet of Kiara 
PR can’t save him 
GayJO ki R*nd

Fans :-

Just 1 word Bodied lol https://t.co/T8k9mYuIYj",2023-04-03 09:03:16+00:00
To say this last year has been a disaster for #Pakistan would be an understatement. And I’m incredibly baffled how anyone is thinking the trashing of the constitution and delaying all elections for at least a year (because we all know thats the goal) is a good idea 🤦🏾‍♀️,2023-04-03 09:03:08+00:00
The problem for Potter is it’s not just that his time at Chelsea was a disaster it’s that Brighton have improved since he left,2023-04-03 09:03:07+00:00
"The Vice President Kamala Harris Interview ended In a Disaster

https://t.co/GCSjheFrzR",2023-04-03 09:03:00+00:00
"Breaking News: SHOCKING - Here is What Really is in the Vaccines https://t.co/CCQ4grVJ5J #Odysee via @OdyseeTeam
Listen carefully, because here is revealed the real reason you were indoctrinated to believe there was a SarsCov2 virus. BTW, all viruses are fake, totally made up.",2023-04-03 09:02:58+00:00
"Day 124 of 150 days of Psalms.

KEY:  THE DISASTER THAT COULD HAVE HAPPENED HAD NOT GOD HELPED.

they would HAVE swallowed US ALIVE,
when their ANGER flared against US.

ENJOY YOUR DAY

Bible App @YouVersion
Designed @canva

#Reformed #theology #apologetics #bible  #Psalm #bookV https://t.co/dDuatruXqa",2023-04-03 09:02:52+00:00
"For disaster. When asked ""What do we complicate life, when it is
؟?
نمشے

🔹H8🔹
🔹H8🔹
🔹H8🔹",2023-04-03 09:02:40+00:00
"The Regional Disaster Risk Reduction and Management Council - IX will raise its alert status to BLUE ALERT in observance of the upcoming HOLY WEEK from April 04, 2023 to April 11, 2023. 

1/2 https://t.co/YmSczKQ34c",2023-04-03 09:02:22+00:00
[BOT] Happy Virus|Peter Pan: I Don't want to Grow Up | I'm FROM EXOPLANET WITH 12 WOLF | Nice to Meet You All |,2023-04-03 09:02:18+00:00
"https://t.co/fpfNzuAhyZ
Not long now for the CBDC. Australia pioneering another disaster.",2023-04-03 09:02:07+00:00
"Amid food stampedes and with even soldiers' supplies cut, Pakistan is on the brink of disaster

#DISASTER #ECONOMIC

https://t.co/Mj4SvIO9BQ",2023-04-03 09:02:04+00:00
"Disaster face, derision brook: 
#刷单 #网贷 #急用钱 https://t.co/O5Gq2oDal4",2023-04-03 09:01:31+00:00
"If you think you might have been exposed to COVID-19, the best thing to do is visit your doctor or healthcare provider. They can take a blood test to see if you have the virus and give you advice on what steps you should take to protect yourself.",2023-04-03 09:01:07+00:00
"I have read that symptoms of the Covid19 virus can include loss of smell and taste. Well I don't know about your sense of smell....
But judging by your hair and clothes I think you might've had this disease for quite some time.
#DadJoke
#Joke",2023-04-03 09:01:03+00:00
"They have a cocaine sniffing , identity thief, thugs breeding and election thief daddy as well as a terrorist second daddy. What a calamitous combo? Disaster of a contraption. God epp us",2023-04-03 09:00:42+00:00
"russia's use of a shadow tanker fleet could lead to an environmental disaster. The energy sector is concerned that smaller, less experienced traders are transporting oil over longer distances on older vessels with unknown levels of insurance. @EUCouncil @EU_Commission https://t.co/mSUzftj9dX",2023-04-03 09:00:31+00:00
"On this day in 2008, a containment wall is built around Scotland to prevent the spread of the reaper virus.
- Jamie https://t.co/5OpT3AmswQ",2023-04-03 09:00:03+00:00
"A year ago today I painted a picture of a papaya infected with papaya ringspot virus (PRSV).

https://t.co/KoBI5q394H https://t.co/0kdrHyOPKF",2023-04-03 09:00:03+00:00
"#Digital tools can facilitate effective &amp; timely disaster risk reduction &amp; response, but they can also create more significant risks for girls &amp; #women, especially if they are not designed using an #inclusive &amp; participatory approach, argues @TerriBChapman https://t.co/qC4fMnIhHR",2023-04-03 09:00:03+00:00
How to know whether you have allergies or a virus - The Washington Post https://t.co/KsD9ZHXk7c,2023-04-03 09:00:02+00:00
"#AMAY| Saudi Arabia issues warning over Marburg virus
https://t.co/3kEA36tP5Z https://t.co/FlcdHoH1SF",2023-04-03 09:00:00+00:00
"At least 19 people in the eastern Democratic Republic of Congo were killed by a landslide on Sunday.

The disaster occurred in the late morning in the village of Bulwa, in North Kivu's Masisi territory.

Brexit opec rwanda https://t.co/UerhNYDHYI",2023-04-03 08:59:57+00:00
"Some people may experience vomiting or diarrhea. Sometimes people may have no symptoms at all and onlyfind out they have the virus when they are tested for it.
: What should I do if I am exposed to COVID-19?",2023-04-03 08:59:50+00:00
"The DRS scheme has moved from the unworkable into the absurd.

Humza Yousaf is so hopeless, he is sitting back and watching this disaster unfold with his full support. https://t.co/UHmDNJ3OeA",2023-04-03 08:59:35+00:00
"The 3rd World Bosai Forum was held in Sendai after an absence of more than three years due to the pandemic. Some 30 sessions were held, with topics ranging from the recent earthquakes in Turkey and Syria to the role of women in disaster management.
https://t.co/JEd3iTv4E8",2023-04-03 08:59:26+00:00
Spectator Will Sweet was hit by flying debris at turn two at the Australian Grand Prix after Kevin Magnussen's car hit the wall. He tells us how he narrowly avoided disaster. https://t.co/JncN5xSZFj,2023-04-03 08:58:50+00:00
"There is currently no vaccine or treatment for COVID-19, so the best way to protect yourself from this virus is to learn about it and stay informed. The most commonly reported symptoms of COVID-19 include fever, cough, and muscle aches.",2023-04-03 08:58:45+00:00
"🗣 ""For decades we’ve been teaching ourselves to submit to technology that is destroying civilisation"" https://t.co/a63ubnaegA",2023-04-03 08:58:37+00:00
Disaster Losses and Damages tracking system https://t.co/47kycJdnad,2023-04-03 08:58:35+00:00
https://t.co/KzO88PWs5F 🌐 Click on link for details. Recipe for disaster!,2023-04-03 08:58:27+00:00
"#CRIMEDIM participated to the #CEU2023 - #National #Conference on #Emergency #Medicine, held from March 31st to April 1st in Florence. Francesco Della Corte and Hamdi Lamine presented 2 speeches about '#DisasterMedicine' and '#Research and #Training in Disaster Medicine'. https://t.co/zmNAgLShSX",2023-04-03 08:58:03+00:00
"If you do get bitten by a mosquito, don't scratch the bite - use soap and water instead.If you think you might have gotten Zika virus, call your doctor right away.",2023-04-03 08:57:32+00:00
"Rohit Sharma's Avg &amp; SR in IPL after the age of 30
2017 : 23.7 &amp; 121.9
2018 : 23.8 &amp; 133.0
2019 : 28.9 &amp; 128.5
2020 : 27.6 &amp; 127.7
2021 : 29.3 &amp; 127.4
2022 : 19.1 &amp; 120.1
2023* : 1 &amp; 10
Disaster from last 6 seasons &amp; a disastrous start of this season",2023-04-03 08:57:18+00:00
B9 diffuse #网调 virus #制服 where #足控 base #滴蜡 define #语音 grain #校服 location #女m pastel #高跟 https://t.co/HCRkj5DRXm,2023-04-03 08:57:14+00:00
"As @ISBAHQ meetings end, it is more urgent than ever to stop impending climate disaster. We urge you @LulaOficial @RishiSunak @lopezobrador_ @alferdez @alexanderdecroo @AlboMP @PaulKagame @CyrilRamaphosa @StateHouseKenya to declare a #PrecautionaryPause on Deep Seabed Mining",2023-04-03 08:57:13+00:00
"‘The skill with which the author
delivers this double-headed narrative is
impressive… These are powerful stories.’

Read an @IndiaToday review of @bukusarkar’s #NotQuiteADisasterAfterAll to know why you should read this promising debut novel right away!
https://t.co/n2hu7Q9d79",2023-04-03 08:57:08+00:00
"Top 3 special shows/Re release Gross:

1. #kushi4K - 4.01cr 
2. #Orange - 3.32 Cr* 🔥
3. #Jalsa4K - 2.20 Cr

Note : The Only Disaster Movie In The List #OrangeSpecialShows ❤️‍🔥 https://t.co/0Ncfn35JrG",2023-04-03 08:57:07+00:00
"Based on this by @Eskom_SA 😳What difference is @Kgosientsho_R &amp; State of Disaster Doing? Absolutely nothing has changed, only we are paying 18.5% Increase! This goes straight to 2024! How can you still vote @MYANC @CyrilRamaphosa.  @News24 @SABCNews @IOL #Loadshedding https://t.co/Ut2P0YB7gy",2023-04-03 08:57:05+00:00
"Lacklustre remake #Bholaa 

Disaster everywhere",2023-04-03 08:56:48+00:00
"The problem for PML-N….they are going to be left high and dry when it comes to disobeying the court orders. They are so stupid or possibly so far in, that they can’t see how this past years disaster will all fall on them. Couldn’t happen to a nicer fascist party",2023-04-03 08:56:46+00:00
"COVID-19 is a new coronavirus that has caused significant outbreaks in multiple countries. There is still much we do not know about this virus, but our Sub has valuable information on how to protect yourself and what to do if you are affected by this virus.",2023-04-03 08:56:39+00:00
H3N2 Virus In India What Are Some Prolonged Effects of #H3N2 6 https://t.co/MNmYSIY2yU #aftereffectsofh3n2 #covid #flu #h3n2aftereffects #h3n2inindia #h3n2india #h3n2influenzavirus #h3n2precaitions #h3n2prevention #h3n2sideeffects #h3n2symptoms #h3n2tipsforrecovery #h3n2treatment,2023-04-03 08:56:37+00:00
"The CCP is the biggest culprit behind the global COVID-19 vaccine disaster

#CCPVaccines #CCPvirus #COVID #Vaccinesideeffects #Ivermectin #FDA #CDC #mRNA #MEGA #UK #USA #CANADA #Australia #NewZealand #NZ #EU821
#freeMilesGuo #FreeYvetteWang https://t.co/gkItrCSOOY",2023-04-03 08:56:27+00:00
Manchester Arena survivors to take 'disaster troll' to court - BBC News https://t.co/Y0zGM8hLep,2023-04-03 08:56:00+00:00
"🤒 Do you know your #sickday rules?

When you have diabetes, being ill with a virus or infection can be really serious and make your blood sugars harder to manage.

Sick day rules tell you what to do when you’re feeling unwell and have diabetes. Read more: https://t.co/dYGfbbpvlb https://t.co/5HipouFV0w",2023-04-03 08:55:57+00:00
This is how your free anti-virus software  works on your pc😂 https://t.co/P6GwvETr2m,2023-04-03 08:55:56+00:00
"Pandemic response: a 100% travel ban may work at keeping a virus out, a 0% travel ban won't stop viruses",2023-04-03 08:55:29+00:00
MY NAMES EMILY AND IM FIIIIVE I LIKE PLAYING ROBLOX AND I LIKE GOING OUTSIIIIDEEEE I MISS SCHOOL BUT IM STUCK INSIIDERE THIS VIRUS HAS ME LOSING MY MIIINDDDD,2023-04-03 08:55:11+00:00
"So, it is to be war between us! But this time, clever friend, the disaster will be yours!",2023-04-03 08:54:43+00:00
The real virus is Artificial Intelligence. It’s been released on humanity. It is unstoppable and they know it.,2023-04-03 08:54:33+00:00
"Pandemic response: a 100% travel ban may work at keeping a virus out, a 0% travel ban won't stop viruses",2023-04-03 08:54:30+00:00
* gradually becomes a disaster*,2023-04-03 08:54:16+00:00
"It's been linked to birth defects in babies born to mothers who have been infected with Zika. There's currently no cure or vaccine available for Zika virus, which means that you should take steps to protect yourself from getting infected.",2023-04-03 08:54:13+00:00
COVID-19: Virus Deaths vs. Vaccine Deaths - Rasmussen Reports® https://t.co/MN2XECZEIl,2023-04-03 08:54:07+00:00
"There is not currently a vaccine or cure for COVID-19, so it's importantto take proper precautions when travelling anywhere where there is an outbreakof this virus..",2023-04-03 08:53:58+00:00
D4 virus #视频爱爱 equalize #公交车 facet #妓女 transparency #制服 dust #1对1 ripple #少妇 ultimate #舔脚 daubs #绿奴 https://t.co/tgetJihKW9,2023-04-03 08:53:46+00:00
